Date,Catchment 4 After  2013/08/13,Catchment 5,Catchment 6,Catchment 7,Catchment 8,Catchment 9,Catchment 11,Catchment 12,Catchment 13,Catchment 14,Green Shed,Blue Shed,Catchment 4 Prior to  2013/08/13,Brown Shed
2021-02-27,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-02-28,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-01,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-02,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-03,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-04,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-05,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-06,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-07,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-08,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-09,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-10,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-11,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-12,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-13,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-14,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-15,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-16,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-17,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-18,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-19,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-20,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-21,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-22,0,0,0,0,0,0,0,0,0,0,71,70,0,0
2021-03-23,0,0,0,0,0,0,0,0,6,9,65,61,0,0
2021-03-24,0,0,0,0,0,0,0,0,10,10,61,60,0,0
2021-03-25,0,0,0,0,0,0,0,0,15,15,56,55,0,0
2021-03-26,0,0,0,0,0,0,0,0,15,15,56,55,0,0
2021-03-27,0,0,0,0,0,0,0,0,26,20,45,50,0,0
2021-03-28,7,0,0,0,0,0,0,0,26,24,38,46,0,0
2021-03-29,10,0,0,0,0,6,0,0,26,25,35,39,0,0
2021-03-30,10,0,0,0,0,10,0,0,26,25,35,35,0,0
2021-03-31,15,0,0,0,0,17,0,0,26,25,30,28,0,0
2021-04-01,15,0,0,0,0,17,0,0,26,25,30,28,0,0
2021-04-02,19,0,0,0,0,19,4,9,26,25,17,22,0,0
2021-04-03,19,0,0,0,0,19,11,9,26,25,17,15,0,0
2021-04-04,19,0,0,0,0,19,14,15,26,25,11,12,0,0
2021-04-05,19,0,0,0,0,19,14,15,26,25,11,12,0,0
2021-04-06,19,0,0,0,0,19,18,23,26,25,3,8,0,0
2021-04-07,19,0,0,0,0,19,18,23,26,25,3,8,0,0
2021-04-08,19,0,0,0,0,19,18,23,26,25,3,8,0,0
2021-04-09,19,0,0,0,0,19,21,25,26,25,1,5,0,0
2021-04-10,19,0,0,0,0,19,21,25,26,25,1,5,0,0
2021-04-11,19,0,0,0,0,19,21,25,26,25,1,5,0,0
2021-04-12,19,0,0,0,0,19,21,25,26,25,1,5,0,0
2021-04-13,19,0,0,0,0,19,21,25,26,25,1,5,0,0
2021-04-14,19,0,0,0,0,19,21,25,26,25,1,5,0,0
2021-04-15,19,0,0,0,0,19,21,25,26,25,1,5,0,0
2021-04-16,19,0,0,0,0,19,24,25,26,25,1,2,0,0
2021-04-17,19,0,0,0,0,19,24,25,26,25,1,2,0,0
2021-04-18,18,0,0,0,0,19,24,25,26,25,2,2,0,0
2021-04-19,17,0,0,0,0,19,24,25,26,25,1,2,0,0
2021-04-20,18,0,0,0,0,19,24,25,26,25,0,2,0,0
2021-04-21,18,0,0,0,0,19,25,25,26,25,0,1,0,0
2021-04-22,18,0,0,0,0,19,26,25,26,25,0,0,0,0
2021-04-23,18,0,0,0,0,19,26,25,26,25,0,0,0,0
2021-04-24,18,0,0,0,0,19,26,25,26,25,0,0,0,0
2021-04-25,18,0,0,0,0,19,26,25,26,25,0,0,0,0
2021-04-26,18,0,0,0,0,19,26,25,26,25,0,0,0,0
2021-04-27,18,0,0,0,0,19,26,25,26,25,0,0,0,0
2021-04-28,18,0,0,0,0,19,26,25,26,25,0,0,0,0
2021-04-29,18,0,0,0,0,19,26,25,26,25,0,0,0,0
2021-04-30,18,0,0,0,0,19,26,25,26,25,0,0,0,0
2021-05-01,18,0,0,0,0,19,26,25,26,25,0,0,0,0
2021-05-02,18,0,0,0,0,19,26,25,26,25,0,0,0,0
2021-05-03,18,0,0,0,0,19,26,25,26,25,0,0,0,0
2021-05-04,18,0,0,26,0,14,15,25,26,15,0,0,0,0
2021-05-05,18,0,20,26,0,14,15,15,16,15,0,0,0,0
2021-05-06,18,0,20,26,0,14,15,15,16,15,0,0,0,0
2021-05-07,18,0,20,26,0,14,15,15,16,15,0,0,0,0
2021-05-08,18,0,20,26,0,14,15,15,16,15,0,0,0,0
2021-05-09,18,0,20,26,0,14,15,15,16,15,0,0,0,0
2021-05-10,18,0,20,26,0,14,15,15,16,15,0,0,0,0
2021-05-11,18,0,20,26,0,14,15,15,16,15,0,0,0,0
2021-05-12,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-13,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-14,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-15,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-16,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-17,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-18,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-19,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-20,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-21,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-22,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-23,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-24,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-25,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-26,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-27,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-28,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-29,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-30,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-05-31,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-01,18,30,0,36,0,14,10,10,11,10,0,0,0,0
2021-06-02,18,30,0,36,0,14,10,10,11,10,0,0,0,0
2021-06-03,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-04,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-05,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-06,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-07,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-08,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-09,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-10,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-11,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-12,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-13,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-14,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-15,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-16,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-17,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-18,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-19,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-20,18,0,30,36,0,14,10,10,11,10,0,0,0,0
2021-06-21,18,0,30,36,0,14,9,10,11,10,0,0,0,0
2021-06-22,18,0,30,36,0,14,9,10,11,10,0,0,0,0
2021-06-23,18,0,30,36,0,14,9,10,11,10,0,0,0,0
2021-06-24,18,0,30,36,0,14,9,10,11,10,0,0,0,0
2021-06-25,18,0,30,36,0,14,9,10,11,10,0,0,0,0
2021-06-26,18,0,30,36,0,14,9,10,11,10,0,0,0,0
2021-06-27,18,0,30,36,0,14,9,10,11,10,0,0,0,0
2021-06-28,18,0,30,36,0,14,9,10,11,10,0,0,0,0
2021-06-29,18,0,30,36,0,14,9,10,11,10,0,0,0,0
2021-06-30,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-01,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-02,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-03,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-04,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-05,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-06,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-07,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-08,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-09,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-10,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-11,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-12,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-13,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-14,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-15,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-16,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-17,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-18,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-19,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-20,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-21,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-07-22,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-07-23,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-07-24,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-07-25,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-07-26,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-07-27,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-07-28,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-07-29,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-07-30,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-07-31,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-08-01,0,0,0,0,0,0,69,69,0,0,0,0,0,0
2021-08-02,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-08-03,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-08-04,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-08-05,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-08-06,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-08-07,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-08-08,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-08-09,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-08-10,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-08-11,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-08-12,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-08-13,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-08-14,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-08-15,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-08-16,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-08-17,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-08-18,0,0,0,0,0,69,0,69,0,0,0,0,0,0
2021-08-19,0,0,0,0,0,65,0,62,0,0,0,0,0,0
2021-08-20,0,0,0,0,0,65,0,62,0,0,0,0,0,0
2021-08-21,0,0,0,0,0,65,0,62,0,0,0,0,0,0
2021-08-22,0,0,0,0,0,65,0,62,0,0,0,0,0,0
2021-08-23,0,0,0,0,0,0,65,62,0,0,0,0,0,0
2021-08-24,0,0,0,0,0,0,65,62,0,0,0,0,0,0
2021-08-25,0,0,0,0,0,0,65,62,0,0,0,0,0,0
2021-08-26,0,0,0,0,0,0,65,62,0,0,0,0,0,0
2021-08-27,0,0,0,0,0,0,65,62,0,0,0,0,0,0
2021-08-28,0,0,0,0,0,0,65,62,0,0,0,0,0,0
2021-08-29,0,0,0,0,0,0,65,62,0,0,0,0,0,0
2021-08-30,0,0,0,0,0,0,65,62,0,0,0,0,0,0
2021-08-31,0,0,0,0,0,0,65,62,0,0,0,0,0,0
2021-09-01,0,0,62,65,0,0,0,0,0,0,0,0,0,0
2021-09-02,0,0,62,65,0,0,0,0,0,0,0,0,0,0
2021-09-03,0,0,62,65,0,0,0,0,0,0,0,0,0,0
2021-09-04,0,0,62,65,0,0,0,0,0,0,0,0,0,0
2021-09-05,0,0,62,65,0,0,0,0,0,0,0,0,0,0
2021-09-06,0,0,62,65,0,0,0,0,0,0,0,0,0,0
2021-09-07,0,0,62,65,0,0,0,0,0,0,0,0,0,0
2021-09-08,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-09,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-10,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-11,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-12,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-13,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-14,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-15,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-16,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-17,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-18,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-19,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-20,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-21,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-22,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-23,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-24,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-25,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-26,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-27,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-28,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-29,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-09-30,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-10-01,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-10-02,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-10-03,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-10-04,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-10-05,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-10-06,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-10-07,0,0,75,75,0,0,0,0,0,0,0,0,0,0
2021-10-08,0,0,0,0,0,0,75,75,0,0,0,0,0,0
2021-10-09,0,0,0,0,0,0,75,75,0,0,0,0,0,0
2021-10-10,0,0,0,0,0,0,75,75,0,0,0,0,0,0
2021-10-11,0,0,0,0,0,0,75,75,0,0,0,0,0,0
2021-10-12,0,0,0,0,0,0,75,75,0,0,0,0,0,0
2021-10-13,0,0,0,0,0,0,75,75,0,0,0,0,0,0
2021-10-14,0,0,0,0,0,0,75,75,0,0,0,0,0,0
2021-10-15,0,0,0,0,0,0,75,75,0,0,0,0,0,0
2021-10-16,0,0,0,0,0,0,75,75,0,0,0,0,0,0
2021-10-17,0,0,0,0,0,0,75,75,0,0,0,0,0,0
2021-10-18,0,0,0,0,0,0,75,75,0,0,0,0,0,0
2021-10-19,0,0,0,0,0,0,75,75,0,0,0,0,0,0
2021-10-20,0,0,0,0,0,0,75,75,0,0,0,0,0,0
2021-10-21,0,0,0,0,0,0,75,75,0,0,0,0,0,0
2021-10-22,0,0,0,0,0,0,78,77,0,0,0,0,0,0
2021-10-23,0,0,0,0,0,0,78,77,0,0,0,0,0,0
2021-10-24,0,0,0,0,0,0,78,77,0,0,0,0,0,0
2021-10-25,0,0,0,0,0,0,77,78,0,0,0,0,0,0
2021-10-26,0,0,0,0,0,0,77,78,0,0,0,0,0,0
2021-10-27,0,0,0,0,0,0,77,78,0,0,0,0,0,0
2021-10-28,0,0,0,0,0,0,77,78,0,0,0,0,0,0
2021-10-29,0,0,77,78,0,0,0,0,0,0,0,0,0,0
2021-10-30,0,0,77,78,0,0,0,0,0,0,0,0,0,0
2021-10-31,0,0,77,78,0,0,0,0,0,0,0,0,0,0
2021-11-01,0,0,77,78,0,0,0,0,0,0,0,0,0,0
2021-11-02,0,0,78,77,0,0,0,0,0,0,0,0,0,0
2021-11-03,0,0,78,77,0,0,0,0,0,0,0,0,0,0
2021-11-04,0,0,78,77,0,0,0,0,0,0,0,0,0,0
2021-11-05,0,0,76,78,0,0,0,0,0,0,0,0,0,0
2021-11-06,0,0,76,78,0,0,0,0,0,0,0,0,0,0
2021-11-07,0,0,76,78,0,0,0,0,0,0,0,0,0,0
2021-11-08,0,0,77,0,77,0,0,0,0,0,0,0,0,0
2021-11-09,0,0,77,0,77,0,0,0,0,0,0,0,0,0
2021-11-10,0,0,77,0,77,0,0,0,0,0,0,0,0,0
2021-11-11,0,0,77,0,77,0,0,0,0,0,0,0,0,0
2021-11-12,0,0,76,0,78,0,0,0,0,0,0,0,0,0
2021-11-13,0,0,76,0,78,0,0,0,0,0,0,0,0,0
2021-11-14,0,0,76,0,78,0,0,0,0,0,0,0,0,0
2021-11-15,0,0,77,0,77,0,0,0,0,0,0,0,0,0
2021-11-16,0,0,77,0,77,0,0,0,0,0,0,0,0,0
2021-11-17,0,0,77,0,77,0,0,0,0,0,0,0,0,0
2021-11-18,0,0,77,0,77,0,0,0,0,0,0,0,0,0
2021-11-19,0,0,76,0,78,0,0,0,0,0,0,0,0,0
2021-11-20,0,0,76,0,78,0,0,0,0,0,0,0,0,0
2021-11-21,0,0,76,0,78,0,0,0,0,0,0,0,0,0
2021-11-22,0,0,77,0,77,0,0,0,0,0,0,0,0,0
2021-11-23,0,0,77,0,77,0,0,0,0,0,0,0,0,0
2021-11-24,0,0,77,0,77,0,0,0,0,0,0,0,0,0
2021-11-25,0,0,77,0,77,0,0,0,0,0,0,0,0,0
2021-11-26,0,0,76,0,78,0,0,0,0,0,0,0,0,0
2021-11-27,0,0,76,0,78,0,0,0,0,0,0,0,0,0
2021-11-28,0,0,76,0,78,0,0,0,0,0,0,0,0,0
2021-11-29,0,77,0,0,77,0,0,0,0,0,0,0,0,0
2021-11-30,0,77,0,0,77,0,0,0,0,0,0,0,0,0
2021-12-01,0,77,0,0,77,0,0,0,0,0,0,0,0,0
2021-12-02,0,77,0,0,77,0,0,0,0,0,0,0,0,0
2021-12-03,0,76,0,0,0,78,0,0,0,0,0,0,0,0
2021-12-04,0,76,0,0,0,78,0,0,0,0,0,0,0,0
2021-12-05,0,76,0,0,0,78,0,0,0,0,0,0,0,0
2021-12-06,0,77,0,0,0,77,0,0,0,0,0,0,0,0
2021-12-07,0,77,0,0,0,77,0,0,0,0,0,0,0,0
2021-12-08,0,77,0,0,0,77,0,0,0,0,0,0,0,0
2021-12-09,0,77,0,0,0,77,0,0,0,0,0,0,0,0
2021-12-10,0,77,0,0,0,77,0,0,0,0,0,0,0,0
2021-12-11,0,77,0,0,0,77,0,0,0,0,0,0,0,0
2021-12-12,0,77,0,0,0,77,0,0,0,0,0,0,0,0
2021-12-13,0,77,0,0,0,77,0,0,0,0,0,0,0,0
2021-12-14,0,77,0,0,0,77,0,0,0,0,0,0,0,0
2021-12-15,0,77,0,0,0,77,0,0,0,0,0,0,0,0
2021-12-16,0,77,0,0,0,77,0,0,0,0,0,0,0,0
2021-12-17,0,74,0,0,0,75,0,0,0,0,0,0,0,0
2021-12-18,0,74,0,0,0,75,0,0,0,0,0,0,0,0
2021-12-19,0,74,0,0,0,75,0,0,0,0,0,0,0,0
2021-12-20,0,0,0,0,0,0,0,0,0,0,74,75,0,0
2021-12-21,0,0,0,0,0,0,0,0,0,0,74,75,0,0
2021-12-22,0,0,0,0,0,0,0,0,0,0,74,75,0,0
2021-12-23,0,0,0,0,0,0,0,0,0,0,74,75,0,0
2021-12-24,0,0,0,0,0,0,0,0,0,0,74,75,0,0
2021-12-25,0,0,0,0,0,0,0,0,0,0,74,75,0,0
2021-12-26,0,0,0,0,0,0,0,0,0,0,74,75,0,0
2021-12-27,0,0,0,0,0,0,0,0,0,0,74,75,0,0
2021-12-28,0,0,0,0,0,0,0,0,0,0,74,75,0,0
2021-12-29,0,0,0,0,0,0,0,0,0,0,74,75,0,0
2021-12-30,0,0,0,0,0,0,0,0,0,0,74,75,0,0
2021-12-31,0,0,0,0,0,0,0,0,0,0,74,75,0,0
,,,,,,,,,,,,,,
