Date,Catchment 4 After  2013/08/13,Catchment 5,Catchment 6,Catchment 7,Catchment 8,Catchment 9,Catchment 11,Catchment 12,Catchment 13,Catchment 14,Green Shed,Blue Shed,Catchment 4 Prior to  2013/08/13,Brown Shed
2019-05-06,0,0,0,0,0,24,68,68,62,31,0,0,0,0
2019-05-07,0,0,0,0,0,24,68,68,62,31,0,0,0,0
2019-05-08,20,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-05-09,20,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-05-10,20,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-05-11,20,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-05-12,20,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-05-13,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-05-14,19,0,0,68,0,24,0,68,42,31,0,0,0,0
2019-05-15,19,0,0,68,0,24,0,68,42,31,0,0,0,0
2019-05-16,19,0,0,68,0,24,0,68,42,31,0,0,0,0
2019-05-17,19,0,0,68,0,24,0,68,42,31,0,0,0,0
2019-05-18,19,0,0,68,0,24,0,68,42,31,0,0,0,0
2019-05-19,19,0,0,68,0,24,0,68,42,31,0,0,0,0
2019-05-20,19,0,0,68,0,24,0,68,42,31,0,0,0,0
2019-05-21,19,0,0,68,0,24,0,68,42,31,0,0,0,0
2019-05-22,19,0,0,68,0,24,0,68,42,31,0,0,0,0
2019-05-23,19,0,0,68,0,24,0,68,42,31,0,0,0,0
2019-05-24,19,0,0,68,0,24,0,68,42,31,0,0,0,0
2019-05-25,19,0,0,68,0,24,0,68,42,31,0,0,0,0
2019-05-26,19,0,0,68,0,24,0,68,42,31,0,0,0,0
2019-05-27,19,0,0,68,0,24,0,68,42,31,0,0,0,0
2019-05-28,19,0,0,68,0,24,0,68,42,31,0,0,0,0
2019-05-29,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-05-30,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-05-31,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-01,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-02,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-03,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-04,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-05,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-06,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-07,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-08,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-09,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-10,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-11,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-12,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-13,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-14,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-15,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-16,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-17,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-18,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-19,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-20,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-21,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-22,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-23,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-24,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-25,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-26,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-27,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-28,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-29,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-06-30,19,0,0,0,0,24,68,68,42,31,0,0,0,0
2019-07-01,19,0,0,0,0,0,113,68,42,10,0,0,0,0
2019-07-02,0,0,0,0,0,0,113,112,17,10,0,0,0,0
2019-07-03,0,0,0,0,0,0,113,112,17,10,0,0,0,0
2019-07-04,0,0,112,113,0,0,0,0,17,10,0,0,0,0
2019-07-05,0,0,112,113,0,0,0,0,10,5,0,0,0,0
2019-07-06,0,0,112,113,0,0,0,0,10,5,0,0,0,0
2019-07-07,0,0,112,113,0,0,0,0,10,5,0,0,0,0
2019-07-08,0,0,112,113,0,0,0,0,10,5,0,0,0,0
2019-07-09,0,0,112,113,0,0,0,0,10,5,0,0,0,0
2019-07-10,0,0,112,113,0,0,0,0,10,5,0,0,0,0
2019-07-11,0,0,112,113,0,0,0,0,10,5,0,0,0,0
2019-07-12,0,0,112,113,0,0,0,0,10,5,0,0,0,0
2019-07-13,0,0,112,113,0,0,0,0,10,5,0,0,0,0
2019-07-14,0,0,112,113,0,0,0,0,10,5,0,0,0,0
2019-07-15,0,0,112,113,0,0,0,0,10,5,0,0,0,0
2019-07-16,0,0,112,113,0,0,0,0,10,5,0,0,0,0
2019-07-17,0,0,112,113,0,0,5,10,0,0,0,0,0,0
2019-07-18,21,0,91,104,0,9,5,10,0,0,0,0,0,0
2019-07-19,21,0,92,104,0,9,0,0,0,0,0,0,0,0
2019-07-20,21,0,92,104,0,9,0,0,0,0,0,0,0,0
2019-07-21,21,0,92,104,0,9,0,0,0,0,0,0,0,0
2019-07-22,21,0,92,103,0,9,0,0,0,0,0,0,0,0
2019-07-23,0,0,93,102,0,0,0,0,0,0,0,0,0,0
2019-07-24,0,0,93,102,0,0,0,0,0,0,0,0,0,0
2019-07-25,0,0,92,102,0,0,0,0,0,0,0,0,0,0
2019-07-26,0,0,92,102,0,0,0,0,0,0,0,0,0,0
2019-07-27,0,0,92,102,0,0,0,0,0,0,0,0,0,0
2019-07-28,0,0,92,102,0,0,0,0,0,0,0,0,0,0
2019-07-29,11,0,81,0,0,102,0,0,0,0,0,0,0,0
2019-07-30,11,0,81,0,0,102,0,0,0,0,0,0,0,0
2019-07-31,11,0,81,0,0,102,0,0,0,0,0,0,0,0
2019-08-01,11,0,81,0,0,102,0,0,0,0,0,0,0,0
2019-08-02,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-03,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-04,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-05,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-06,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-07,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-08,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-09,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-10,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-11,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-12,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-13,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-14,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-15,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-16,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-17,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-18,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-19,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-20,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-21,0,0,81,0,0,100,0,0,0,0,0,0,0,0
2019-08-22,0,0,45,0,0,72,0,0,25,22,0,0,0,0
2019-08-23,0,0,45,0,0,72,0,0,25,22,0,0,0,0
2019-08-24,0,0,45,0,0,72,0,0,25,22,0,0,0,0
2019-08-25,0,0,45,0,0,72,0,0,25,22,0,0,0,0
2019-08-26,0,0,45,0,0,72,0,0,25,22,0,0,0,0
2019-08-27,0,0,45,0,0,72,0,0,25,22,0,0,0,0
2019-08-28,0,0,45,0,0,72,0,0,25,22,0,0,0,0
2019-08-29,0,0,45,0,0,72,0,0,25,22,0,0,0,0
2019-08-30,0,0,45,0,0,72,0,0,25,22,0,0,0,0
2019-08-31,0,0,45,0,0,72,0,0,25,22,0,0,0,0
2019-09-01,0,0,45,0,0,72,0,0,25,22,0,0,0,0
2019-09-02,0,0,45,72,0,0,0,0,25,22,0,0,0,0
2019-09-03,0,0,45,72,0,0,0,0,25,22,0,0,0,0
2019-09-04,0,0,45,72,0,0,0,0,25,22,0,0,0,0
2019-09-05,0,0,45,72,0,0,0,0,25,22,0,0,0,0
2019-09-06,0,0,45,72,0,0,0,0,25,22,0,0,0,0
2019-09-07,0,0,45,72,0,0,0,0,25,22,0,0,0,0
2019-09-08,0,0,44,72,0,0,0,0,25,22,0,0,0,0
2019-09-09,0,0,44,72,0,0,0,0,25,22,0,0,0,0
2019-09-10,0,0,44,72,0,0,0,0,13,10,0,0,0,0
2019-09-11,0,0,44,72,0,0,0,0,13,10,0,0,0,0
2019-09-12,44,0,0,72,0,0,0,0,13,10,0,0,0,0
2019-09-13,44,0,0,72,0,0,0,0,13,10,0,0,0,0
2019-09-14,43,0,0,72,0,0,0,0,13,10,0,0,0,0
2019-09-15,43,0,0,72,0,0,0,0,13,10,0,0,0,0
2019-09-16,43,0,0,0,72,0,0,0,13,10,0,0,0,0
2019-09-17,43,0,0,0,72,0,0,0,13,10,0,0,0,0
2019-09-18,43,0,0,0,72,0,0,0,13,10,0,0,0,0
2019-09-19,43,0,0,0,72,0,0,0,13,10,0,0,0,0
2019-09-20,43,0,0,0,0,72,0,0,13,10,0,0,0,0
2019-09-21,43,0,0,0,0,72,0,0,13,10,0,0,0,0
2019-09-22,43,0,0,0,0,72,0,0,13,10,0,0,0,0
2019-09-23,43,0,0,0,0,72,0,0,13,10,0,0,0,0
2019-09-24,43,0,0,0,0,72,0,0,13,10,0,0,0,0
2019-09-25,43,0,0,72,0,0,0,0,13,10,0,0,0,0
2019-09-26,43,0,0,72,0,0,0,0,9,5,0,0,0,0
2019-09-27,43,0,0,72,0,0,0,0,9,5,0,0,0,0
2019-09-28,43,0,0,72,0,0,0,0,9,5,0,0,0,0
2019-09-29,43,0,0,72,0,0,0,0,9,5,0,0,0,0
2019-09-30,43,0,0,72,0,0,0,0,9,5,0,0,0,0
2019-10-01,43,0,0,72,0,0,0,0,9,5,0,0,0,0
2019-10-02,43,0,0,72,0,0,0,0,9,5,0,0,0,0
2019-10-03,43,0,0,72,0,0,0,0,9,5,0,0,0,0
2019-10-04,43,0,0,72,0,0,0,0,9,5,0,0,0,0
2019-10-05,43,0,0,72,0,0,0,0,9,5,0,0,0,0
2019-10-06,43,0,0,72,0,0,0,0,9,5,0,0,0,0
2019-10-07,43,0,0,72,0,0,0,0,9,5,0,0,0,0
2019-10-08,43,0,0,72,0,0,0,0,9,5,0,0,0,0
2019-10-09,43,0,0,72,0,0,0,0,0,0,0,0,0,0
2019-10-10,43,0,0,72,0,0,0,0,0,0,0,0,0,0
2019-10-11,43,0,0,72,0,0,0,0,0,0,0,0,0,0
2019-10-12,43,0,0,72,0,0,0,0,0,0,0,0,0,0
2019-10-13,43,0,0,72,0,0,0,0,0,0,0,0,0,0
2019-10-14,43,0,0,72,0,0,0,0,0,0,0,0,0,0
2019-10-15,43,0,0,72,0,0,0,0,0,0,0,0,0,0
2019-10-16,32,0,0,60,0,0,12,11,0,0,0,0,0,0
2019-10-17,32,0,0,60,0,0,12,11,0,0,0,0,0,0
2019-10-18,32,0,0,60,0,0,12,11,0,0,0,0,0,0
2019-10-19,32,0,0,60,0,0,12,11,0,0,0,0,0,0
2019-10-20,32,0,0,60,0,0,12,11,0,0,0,0,0,0
2019-10-21,32,0,0,60,0,0,0,0,0,0,0,0,0,0
2019-10-22,32,0,0,0,60,0,0,0,0,0,0,0,0,0
2019-10-23,32,0,0,0,60,0,0,0,0,0,0,0,0,0
2019-10-24,32,0,0,0,60,0,0,0,0,0,0,0,0,0
2019-10-25,32,0,0,0,60,0,0,0,0,0,0,0,0,0
2019-10-26,32,0,0,0,60,0,0,0,0,0,0,0,0,0
2019-10-27,32,0,0,0,60,0,0,0,0,0,0,0,0,0
2019-10-28,0,0,0,0,60,0,0,0,32,0,0,0,0,0
2019-10-29,0,0,0,0,60,0,0,0,32,0,0,0,0,0
2019-10-30,0,0,0,0,60,0,0,0,32,0,0,0,0,0
2019-10-31,0,0,0,0,60,0,0,0,32,0,0,0,0,0
2019-11-01,0,0,0,0,0,0,17,3,29,43,0,0,0,0
2019-11-02,0,0,0,0,0,0,17,3,29,43,0,0,0,0
2019-11-03,0,0,0,0,0,0,17,3,29,43,0,0,0,0
2019-11-04,0,0,0,0,0,0,0,0,29,43,0,0,0,0
2019-11-05,0,0,0,0,0,0,0,0,29,43,0,0,0,0
2019-11-06,0,0,0,0,0,0,0,0,29,43,0,0,0,0
2019-11-07,0,0,0,0,0,0,0,0,29,43,0,0,0,0
2019-11-08,0,0,0,0,0,0,0,0,29,43,0,0,0,0
2019-11-09,0,0,0,0,0,0,0,0,29,43,0,0,0,0
2019-11-10,0,0,0,0,0,0,0,0,29,43,0,0,0,0
2019-11-11,0,0,0,0,0,0,0,0,29,43,0,0,0,0
2019-11-12,0,0,0,0,0,0,0,0,29,43,0,0,0,0
2019-11-13,0,0,0,0,0,0,0,0,29,43,0,0,0,0
2019-11-14,0,0,0,0,0,0,0,0,29,43,0,0,0,0
2019-11-15,0,0,0,0,0,0,0,0,29,43,0,0,0,0
2019-11-16,0,0,0,0,0,0,0,0,29,43,0,0,0,0
2019-11-17,0,0,0,0,0,0,0,0,29,43,0,0,0,0
2019-11-18,0,0,0,0,0,0,0,0,29,43,0,0,0,0
2019-11-19,0,0,0,0,0,43,0,0,29,0,0,0,0,0
2019-11-20,0,0,0,0,0,43,0,0,29,0,0,0,0,0
2019-11-21,0,0,0,0,0,43,0,0,29,0,0,0,0,0
2019-11-22,0,0,0,0,0,43,0,0,29,0,0,0,0,0
2019-11-23,0,0,0,0,0,43,0,0,29,0,0,0,0,0
2019-11-24,0,0,0,0,0,43,0,0,29,0,0,0,0,0
2019-11-25,0,0,0,0,0,32,0,0,18,0,0,0,0,0
2019-11-26,0,0,0,0,0,32,0,0,18,0,0,0,0,0
2019-11-27,0,0,0,0,0,32,0,0,18,0,0,0,0,0
2019-11-28,0,0,0,0,0,32,0,0,18,0,0,0,0,0
2019-11-29,0,0,0,0,0,0,32,0,18,0,0,0,0,0
2019-11-30,0,0,0,0,0,0,32,0,18,0,0,0,0,0
2019-12-01,0,0,0,0,0,0,32,0,18,0,0,0,0,0
2019-12-02,0,0,0,0,0,0,32,18,0,0,0,0,0,0
2019-12-03,0,0,0,0,0,0,32,18,0,0,0,0,0,0
2019-12-04,0,0,0,0,0,0,32,18,0,0,0,0,0,0
2019-12-05,0,0,0,0,0,0,32,18,0,0,0,0,0,0
2019-12-06,0,0,0,0,32,0,0,18,0,0,0,0,0,0
2019-12-07,0,0,0,0,32,0,0,18,0,0,0,0,0,0
2019-12-08,0,0,0,0,32,0,0,18,0,0,0,0,0,0
2019-12-09,0,0,0,0,32,0,0,18,0,0,0,0,0,0
2019-12-10,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-11,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-12,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-13,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-14,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-15,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-16,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-17,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-18,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-19,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-20,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-21,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-22,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-23,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-24,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-25,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-26,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-27,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-28,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-29,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-30,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2019-12-31,0,0,0,0,22,0,0,12,0,0,0,0,0,0
2020-01-01,0,0,0,0,22,0,0,12,0,0,0,0,0,0
,,,,,,,,,,,,,,
