Date,Catchment 4 After  2013/08/13,Catchment 5,Catchment 6,Catchment 7,Catchment 8,Catchment 9,Catchment 11,Catchment 12,Catchment 13,Catchment 14,Green Shed,Blue Shed,Catchment 4 Prior to  2013/08/13,Brown Shed
2021-02-12,0,0,0,0,0,0,0,0,4,4,0,0,0,0
2021-02-13,0,0,0,0,0,0,0,0,4,4,0,0,0,0
2021-02-14,0,0,0,0,0,0,0,0,4,4,0,0,0,0
2021-02-15,0,0,0,0,0,0,0,0,4,4,0,0,0,0
2021-02-16,0,0,0,0,0,0,0,0,4,4,0,0,0,0
2021-02-17,0,0,0,0,0,0,0,0,4,4,0,0,0,0
2021-02-18,0,0,0,0,0,0,0,0,4,4,0,0,0,0
2021-02-19,0,0,0,0,0,0,0,0,4,4,0,0,0,0
2021-02-20,0,0,0,0,0,0,0,0,4,4,0,0,0,0
2021-02-21,0,0,0,0,0,0,0,0,4,4,0,0,0,0
2021-02-22,0,0,0,0,0,0,0,0,4,4,0,0,0,0
2021-02-23,0,0,0,0,0,0,0,0,4,4,0,0,0,0
2021-02-24,0,0,0,0,0,0,0,0,4,4,0,0,0,0
2021-02-25,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2021-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,0,0,0,0,0,0,0,0,10,15,0,0,0,0
2021-03-24,0,0,0,0,0,0,0,0,18,17,0,0,0,0
2021-03-25,0,0,0,0,0,0,0,0,28,27,0,0,0,0
2021-03-26,0,0,0,0,0,0,0,0,28,27,0,0,0,0
2021-03-27,0,0,0,0,0,0,0,0,49,37,0,0,0,0
2021-03-28,14,0,0,0,0,0,0,0,49,44,0,0,0,0
2021-03-29,20,0,0,0,0,9,0,0,49,45,0,0,0,0
2021-03-30,20,0,0,0,0,17,0,0,49,45,0,0,0,0
2021-03-31,30,0,0,0,0,30,0,0,48,45,0,0,0,0
2021-04-01,30,0,0,0,0,30,0,0,48,45,0,0,0,0
2021-04-02,36,0,0,0,0,34,8,14,48,45,0,0,0,0
2021-04-03,36,0,0,0,0,33,22,14,48,45,0,0,0,0
2021-04-04,36,0,0,0,0,33,28,24,48,45,0,0,0,0
2021-04-05,36,0,0,0,0,33,28,24,48,45,0,0,0,0
2021-04-06,36,0,0,0,0,33,36,36,48,45,0,0,0,0
2021-04-07,36,0,0,0,0,33,36,36,48,45,0,0,0,0
2021-04-08,36,0,0,0,0,33,36,36,48,45,0,0,0,0
2021-04-09,36,0,0,0,0,33,41,39,48,45,0,0,0,0
2021-04-10,36,0,0,0,0,33,41,39,48,45,0,0,0,0
2021-04-11,36,0,0,0,0,33,41,39,48,45,0,0,0,0
2021-04-12,36,0,0,0,0,33,41,39,48,45,0,0,0,0
2021-04-13,36,0,0,0,0,33,41,39,47,45,0,0,0,0
2021-04-14,36,0,0,0,0,33,41,39,47,45,0,0,0,0
2021-04-15,36,0,0,0,0,33,41,39,47,45,0,0,0,0
2021-04-16,36,0,0,0,0,33,45,39,47,45,0,0,0,0
2021-04-17,36,0,0,0,0,33,45,39,47,45,0,0,0,0
2021-04-18,32,0,0,0,0,33,45,39,47,45,4,0,0,0
2021-04-19,32,0,0,0,0,33,45,39,47,45,0,0,0,0
2021-04-20,33,0,0,0,0,33,45,39,47,45,0,0,0,0
2021-04-21,33,0,0,0,0,33,45,39,47,45,0,0,0,0
2021-04-22,33,0,0,0,0,33,47,39,47,45,0,0,0,0
2021-04-23,33,0,0,0,0,33,47,39,47,45,0,0,0,0
2021-04-24,33,0,0,0,0,33,47,39,47,45,0,0,0,0
2021-04-25,33,0,0,0,0,33,47,39,47,45,0,0,0,0
2021-04-26,33,0,0,0,0,33,47,39,47,45,0,0,0,0
2021-04-27,33,0,0,0,0,33,47,39,47,45,0,0,0,0
2021-04-28,33,0,0,0,0,33,47,39,47,45,0,0,0,0
2021-04-29,33,0,0,0,0,33,47,39,47,45,0,0,0,0
2021-04-30,33,0,0,0,0,33,47,39,47,45,0,0,0,0
2021-05-01,33,0,0,0,0,33,47,39,47,45,0,0,0,0
2021-05-02,33,0,0,0,0,33,47,39,47,45,0,0,0,0
2021-05-03,33,0,0,0,0,33,47,39,47,45,0,0,0,0
2021-05-04,33,0,0,48,0,24,27,38,47,26,1,0,0,0
2021-05-05,33,0,33,48,0,24,27,24,28,26,1,0,0,0
2021-05-06,33,0,33,48,0,24,27,24,28,26,1,0,0,0
2021-05-07,33,0,33,48,0,24,27,24,28,26,1,0,0,0
2021-05-08,33,0,33,48,0,24,27,24,28,26,1,0,0,0
2021-05-09,33,0,33,48,0,24,27,24,28,26,1,0,0,0
2021-05-10,33,0,33,48,0,24,27,24,28,26,1,0,0,0
2021-05-11,33,0,33,48,0,24,27,24,28,26,1,0,0,0
2021-05-12,33,0,51,66,0,24,18,16,18,17,1,0,0,0
2021-05-13,33,0,51,66,0,24,18,16,18,17,1,0,0,0
2021-05-14,33,0,51,66,0,24,18,16,18,17,1,0,0,0
2021-05-15,33,0,51,66,0,24,18,16,18,17,1,0,0,0
2021-05-16,33,0,51,66,0,24,18,16,18,17,1,0,0,0
2021-05-17,33,0,51,66,0,24,18,16,18,17,1,0,0,0
2021-05-18,33,0,51,66,0,24,18,16,18,17,1,0,0,0
2021-05-19,33,0,51,66,0,24,18,16,18,17,1,0,0,0
2021-05-20,33,0,51,66,0,24,18,16,18,17,1,0,0,0
2021-05-21,33,0,51,66,0,24,18,16,18,17,0,0,0,0
2021-05-22,33,0,51,66,0,24,18,16,18,17,0,0,0,0
2021-05-23,33,0,51,66,0,24,18,16,18,17,0,0,0,0
2021-05-24,33,0,51,66,0,24,18,16,18,17,0,0,0,0
2021-05-25,33,0,51,66,0,24,18,16,18,17,0,0,0,0
2021-05-26,33,0,51,66,0,24,18,16,18,17,0,0,0,0
2021-05-27,33,0,51,66,0,24,18,16,18,17,0,0,0,0
2021-05-28,33,0,51,66,0,24,18,16,18,17,0,0,0,0
2021-05-29,33,0,51,66,0,24,18,16,18,17,0,0,0,0
2021-05-30,33,0,51,66,0,24,18,16,18,17,0,0,0,0
2021-05-31,33,0,51,66,0,24,18,16,18,17,0,0,0,0
2021-06-01,33,51,0,66,0,24,18,16,18,17,0,0,0,0
2021-06-02,33,51,0,66,0,24,18,16,18,17,0,0,0,0
2021-06-03,33,0,51,66,0,24,18,16,18,17,0,0,0,0
2021-06-04,33,0,51,66,0,24,18,16,18,17,0,0,0,0
2021-06-05,33,0,51,66,0,24,18,16,18,17,0,0,0,0
2021-06-06,33,0,51,66,0,24,18,16,18,17,0,0,0,0
2021-06-07,33,0,51,66,0,24,18,16,18,17,0,0,0,0
2021-06-08,33,0,51,66,0,24,18,16,18,17,0,0,0,0
2021-06-09,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-10,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-11,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-12,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-13,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-14,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-15,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-16,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-17,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-18,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-19,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-20,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-21,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-22,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-23,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-24,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-25,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-26,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-27,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-28,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-29,33,0,51,65,0,24,18,16,18,17,0,0,0,0
2021-06-30,0,0,0,0,0,0,10,20,98,114,0,0,0,0
2021-07-01,0,0,0,0,0,0,10,20,98,114,0,0,0,0
2021-07-02,0,0,0,0,0,0,10,20,98,114,0,0,0,0
2021-07-03,0,0,0,0,0,0,10,20,98,114,0,0,0,0
2021-07-04,0,0,0,0,0,0,10,20,98,114,0,0,0,0
2021-07-05,0,0,0,0,0,0,10,20,98,114,0,0,0,0
2021-07-06,0,0,0,0,0,0,10,20,98,114,0,0,0,0
2021-07-07,0,0,0,0,0,0,10,20,98,114,0,0,0,0
2021-07-08,0,0,0,0,0,0,10,20,98,114,0,0,0,0
2021-07-09,0,0,0,0,0,0,1,1,98,113,0,0,0,0
2021-07-10,0,0,0,0,0,0,1,1,98,113,0,0,0,0
2021-07-11,0,0,0,0,0,0,1,1,98,113,0,0,0,0
2021-07-12,0,0,0,0,0,0,1,1,98,113,0,0,0,0
2021-07-13,0,0,0,0,0,0,1,1,98,113,0,0,0,0
2021-07-14,0,0,0,0,0,0,1,1,98,113,0,0,0,0
2021-07-15,0,0,0,0,0,0,1,1,98,113,0,0,0,0
2021-07-16,0,0,0,0,0,0,1,1,98,113,0,0,0,0
2021-07-17,0,0,0,0,0,0,1,1,98,113,0,0,0,0
2021-07-18,0,0,0,0,0,0,1,1,98,113,0,0,0,0
2021-07-19,0,0,0,0,0,0,1,1,98,113,0,0,0,0
2021-07-20,0,0,0,0,0,0,1,1,98,113,0,0,0,0
2021-07-21,0,0,0,0,0,0,1,0,99,113,0,0,0,0
2021-07-22,0,0,0,0,0,0,1,0,99,113,0,0,0,0
2021-07-23,0,0,0,0,0,0,1,0,99,113,0,0,0,0
2021-07-24,0,0,0,0,0,0,1,0,99,113,0,0,0,0
2021-07-25,0,0,0,0,0,0,1,0,99,113,0,0,0,0
2021-07-26,0,0,0,0,0,0,1,0,99,113,0,0,0,0
2021-07-27,0,0,0,0,0,0,1,0,99,113,0,0,0,0
2021-07-28,0,0,0,0,0,0,1,0,99,113,0,0,0,0
2021-07-29,0,0,0,0,0,0,1,0,99,113,0,0,0,0
2021-07-30,0,0,0,0,0,0,1,0,99,113,0,0,0,0
2021-07-31,0,0,0,0,0,0,1,0,99,113,0,0,0,0
2021-08-01,0,0,0,0,0,0,1,0,99,113,0,0,0,0
2021-08-02,0,0,0,0,0,0,1,0,92,109,0,0,0,0
2021-08-03,0,0,0,0,0,0,1,0,92,109,0,0,0,0
2021-08-04,0,0,0,0,0,0,1,0,92,109,0,0,0,0
2021-08-05,0,0,0,0,0,0,1,0,92,109,0,0,0,0
2021-08-06,0,0,0,0,0,0,1,0,92,109,0,0,0,0
2021-08-07,0,0,0,0,0,0,1,0,92,109,0,0,0,0
2021-08-08,0,0,0,0,0,0,1,0,92,109,0,0,0,0
2021-08-09,0,0,0,0,0,0,1,0,92,109,0,0,0,0
2021-08-10,0,0,0,0,0,0,1,0,92,109,0,0,0,0
2021-08-11,0,0,0,0,0,0,1,0,92,109,0,0,0,0
2021-08-12,0,0,0,0,0,0,1,0,92,109,0,0,0,0
2021-08-13,0,0,0,0,0,0,1,0,92,109,0,0,0,0
2021-08-14,0,0,0,0,0,0,1,0,92,109,0,0,0,0
2021-08-15,0,0,0,0,0,0,1,0,92,109,0,0,0,0
2021-08-16,0,0,0,0,0,0,1,0,92,109,0,0,0,0
2021-08-17,0,0,0,0,0,0,110,0,92,0,0,0,0,0
2021-08-18,0,0,0,0,0,0,110,0,92,0,0,0,0,0
2021-08-19,0,0,0,0,0,0,110,0,92,0,0,0,0,0
2021-08-20,0,0,0,0,0,0,110,0,92,0,0,0,0,0
2021-08-21,0,0,0,0,0,0,110,0,92,0,0,0,0,0
2021-08-22,0,0,0,0,0,0,110,0,92,0,0,0,0,0
2021-08-23,0,0,0,0,0,0,0,0,92,110,0,0,0,0
2021-08-24,0,0,0,0,0,0,0,0,92,110,0,0,0,0
2021-08-25,0,0,0,0,0,0,0,0,92,110,0,0,0,0
2021-08-26,0,0,0,0,0,0,0,0,92,110,0,0,0,0
2021-08-27,0,0,0,0,0,0,0,0,80,106,0,0,0,0
2021-08-28,0,0,0,0,0,0,0,0,80,106,0,0,0,0
2021-08-29,0,0,0,0,0,0,0,0,80,106,0,0,0,0
2021-08-30,0,0,0,0,0,0,0,0,80,106,0,0,0,0
2021-08-31,0,0,0,0,0,0,0,0,80,106,0,0,0,0
2021-09-01,67,0,0,0,0,0,81,0,13,25,0,0,0,0
2021-09-02,66,0,0,0,0,0,81,0,0,0,0,0,0,0
2021-09-03,66,0,0,0,0,0,81,0,0,0,0,0,0,0
2021-09-04,66,0,0,0,0,0,81,0,0,0,0,0,0,0
2021-09-05,66,0,0,0,0,0,81,0,0,0,0,0,0,0
2021-09-06,66,0,0,0,0,0,81,0,0,0,0,0,0,0
2021-09-07,66,0,0,0,0,0,81,0,0,0,0,0,0,0
2021-09-08,66,0,0,0,0,0,81,0,0,0,0,0,0,0
2021-09-09,66,0,0,0,0,0,81,0,0,0,0,0,0,0
2021-09-10,66,0,0,0,0,0,81,0,0,0,0,0,0,0
2021-09-11,66,0,0,0,0,0,81,0,0,0,0,0,0,0
2021-09-12,66,0,0,0,0,0,81,0,0,0,0,0,0,0
2021-09-13,66,0,0,0,0,0,81,0,0,0,0,0,0,0
2021-09-14,66,0,0,0,0,0,81,0,0,0,0,0,0,0
2021-09-15,0,0,0,0,0,0,0,0,66,81,0,0,0,0
2021-09-16,0,0,0,0,0,0,0,0,66,80,0,0,0,0
2021-09-17,0,0,0,0,0,0,0,0,66,80,0,0,0,0
2021-09-18,0,0,0,0,0,0,0,0,66,80,0,0,0,0
2021-09-19,0,0,0,0,0,0,0,0,66,80,0,0,0,0
2021-09-20,0,0,0,0,0,0,0,0,66,80,0,0,0,0
2021-09-21,0,0,0,0,0,0,0,0,66,80,0,0,0,0
2021-09-22,0,0,0,0,0,0,0,0,66,80,0,0,0,0
2021-09-23,0,0,0,0,0,0,0,0,66,80,0,0,0,0
2021-09-24,0,0,0,0,0,0,0,0,66,80,0,0,0,0
2021-09-25,0,0,0,0,0,0,0,0,66,80,0,0,0,0
2021-09-26,0,0,0,0,0,0,0,0,66,80,0,0,0,0
2021-09-27,0,0,0,0,0,0,0,0,66,80,0,0,0,0
2021-09-28,0,0,0,0,0,0,0,0,66,80,0,0,0,0
2021-09-29,0,0,0,0,0,0,0,0,66,80,0,0,0,0
2021-09-30,0,0,0,0,0,0,0,0,65,80,0,0,0,0
2021-10-01,0,0,0,0,0,0,0,0,65,80,0,0,0,0
2021-10-02,0,0,0,0,0,0,0,0,65,80,0,0,0,0
2021-10-03,0,0,0,0,0,0,0,0,65,80,0,0,0,0
2021-10-04,0,0,0,0,0,0,0,0,65,80,0,0,0,0
2021-10-05,65,0,0,0,0,80,0,0,0,0,0,0,0,0
2021-10-06,65,0,0,0,0,80,0,0,0,0,0,0,0,0
2021-10-07,65,0,0,0,0,80,0,0,0,0,0,0,0,0
2021-10-08,65,0,0,0,0,65,0,0,0,0,0,0,0,0
2021-10-09,65,0,0,0,0,65,0,0,0,0,0,0,0,0
2021-10-10,65,0,0,0,0,65,0,0,0,0,0,0,0,0
2021-10-11,65,0,0,0,0,65,0,0,0,0,0,0,0,0
2021-10-12,65,0,0,0,0,65,0,0,0,0,0,0,0,0
2021-10-13,65,0,0,0,0,65,0,0,0,0,0,0,0,0
2021-10-14,65,0,0,0,0,65,0,0,0,0,0,0,0,0
2021-10-15,65,0,0,0,0,65,0,0,0,0,0,0,0,0
2021-10-16,65,0,0,0,0,65,0,0,0,0,0,0,0,0
2021-10-17,65,0,0,0,0,65,0,0,0,0,0,0,0,0
2021-10-18,55,0,0,0,0,44,0,0,0,0,0,0,0,0
2021-10-19,55,0,0,0,0,44,0,0,0,0,0,0,0,0
2021-10-20,55,0,0,0,0,44,0,0,0,0,0,0,0,0
2021-10-21,55,0,0,0,0,44,0,0,0,0,0,0,0,0
2021-10-22,55,0,0,0,0,44,0,0,0,0,0,0,0,0
2021-10-23,55,0,0,0,0,44,0,0,0,0,0,0,0,0
2021-10-24,55,0,0,0,0,44,0,0,0,0,0,0,0,0
2021-10-25,55,0,0,0,0,44,0,0,0,0,0,0,0,0
2021-10-26,55,0,0,0,0,44,0,0,0,0,0,0,0,0
2021-10-27,55,0,0,0,0,44,0,0,0,0,0,0,0,0
2021-10-28,55,0,0,0,0,44,0,0,0,0,0,0,0,0
2021-10-29,55,0,0,0,0,44,0,0,0,0,0,0,0,0
2021-10-30,55,0,0,0,0,44,0,0,0,0,0,0,0,0
2021-10-31,0,0,0,0,0,44,0,0,55,0,0,0,0,0
2021-11-01,0,0,0,0,0,34,0,0,51,0,0,0,0,0
2021-11-02,0,0,0,0,0,34,0,0,51,0,0,0,0,0
2021-11-03,0,0,0,0,0,0,0,0,51,34,0,0,0,0
2021-11-04,0,0,0,0,0,0,0,0,51,34,0,0,0,0
2021-11-05,0,0,0,0,0,0,0,0,51,34,0,0,0,0
2021-11-06,0,0,0,0,0,0,0,0,51,34,0,0,0,0
2021-11-07,0,0,0,0,0,0,0,0,51,34,0,0,0,0
2021-11-08,0,0,0,0,0,0,0,0,51,34,0,0,0,0
2021-11-09,0,0,0,0,0,0,0,0,51,34,0,0,0,0
2021-11-10,0,0,0,0,0,0,0,0,51,34,0,0,0,0
2021-11-11,0,0,0,0,0,0,0,0,51,34,0,0,0,0
2021-11-12,0,0,0,0,0,0,0,0,43,24,0,0,0,0
2021-11-13,0,0,0,0,0,0,0,0,43,24,0,0,0,0
2021-11-14,0,0,0,0,0,0,0,0,43,24,0,0,0,0
2021-11-15,0,0,0,0,0,0,0,0,43,24,0,0,0,0
2021-11-16,0,0,0,0,0,0,0,0,43,24,0,0,0,0
2021-11-17,0,0,0,0,0,0,0,0,43,24,0,0,0,0
2021-11-18,0,0,0,0,0,0,0,0,43,24,0,0,0,0
2021-11-19,0,0,0,0,0,0,0,0,43,24,0,0,0,0
2021-11-20,0,0,0,0,0,0,0,0,43,24,0,0,0,0
2021-11-21,0,0,0,0,0,0,0,0,43,24,0,0,0,0
2021-11-22,0,0,0,0,0,0,0,0,43,24,0,0,0,0
2021-11-23,0,0,0,0,0,0,0,0,43,24,0,0,0,0
2021-11-24,0,0,0,0,0,0,0,0,43,24,0,0,0,0
2021-11-25,0,0,0,0,0,0,0,0,43,24,0,0,0,0
2021-11-26,0,0,0,0,0,0,0,0,33,16,0,0,0,0
2021-11-27,0,0,0,0,0,0,0,0,33,16,0,0,0,0
2021-11-28,0,0,0,0,0,0,0,0,33,16,0,0,0,0
2021-11-29,0,0,0,0,0,0,0,33,0,16,0,0,0,0
2021-11-30,0,0,0,0,0,0,0,33,0,16,0,0,0,0
2021-12-01,0,0,0,0,0,0,0,33,0,16,0,0,0,0
2021-12-02,0,0,0,0,0,0,0,33,0,16,0,0,0,0
2021-12-03,0,0,0,0,0,0,0,33,0,16,0,0,0,0
2021-12-04,0,0,0,0,0,0,0,33,0,16,0,0,0,0
2021-12-05,0,0,0,0,0,0,0,33,0,16,0,0,0,0
2021-12-06,0,0,0,0,0,0,0,33,0,16,0,0,0,0
2021-12-07,0,0,0,0,0,0,0,33,0,16,0,0,0,0
2021-12-08,0,0,0,0,0,0,0,33,0,16,0,0,0,0
2021-12-09,0,33,0,0,0,0,0,0,0,16,0,0,0,0
2021-12-10,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-11,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-12,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-13,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-14,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-15,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-16,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-17,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-18,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-19,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-20,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-21,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-22,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-23,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-24,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-25,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-26,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-27,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-28,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-29,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-30,0,23,0,0,0,0,0,0,0,9,0,0,0,0
2021-12-31,0,23,0,0,0,0,0,0,0,9,0,0,0,0
,,,,,,,,,,,,,,
