Date,Catchment 4 After  2013/08/13,Catchment 5,Catchment 6,Catchment 7,Catchment 8,Catchment 9,Catchment 11,Catchment 12,Catchment 13,Catchment 14,Green Shed,Blue Shed,Catchment 4 Prior to  2013/08/13,Brown Shed
2020-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-24,0,0,0,0,0,0,9,13,0,0,0,0,0,0
2020-03-25,0,0,0,0,0,0,15,23,0,0,0,0,0,0
2020-03-26,0,0,0,0,0,0,15,23,0,0,0,0,0,0
2020-03-27,0,0,0,0,0,0,27,38,0,0,0,0,0,0
2020-03-28,0,0,0,0,0,0,37,44,0,0,0,0,0,0
2020-03-29,0,0,0,0,0,0,43,48,0,4,0,0,0,0
2020-03-30,0,0,0,0,0,0,43,48,10,13,0,0,0,0
2020-03-31,0,0,0,0,0,0,42,48,16,22,0,0,0,0
2020-04-01,0,0,0,0,0,0,42,48,31,30,0,0,0,0
2020-04-02,0,0,0,0,0,0,43,48,37,43,0,0,0,0
2020-04-03,0,0,0,0,0,10,43,48,46,43,0,0,0,0
2020-04-04,0,0,0,0,0,15,43,48,50,43,0,0,0,0
2020-04-05,11,0,0,0,0,15,43,48,50,43,0,0,0,0
2020-04-06,11,0,0,0,0,15,43,48,50,42,0,0,0,0
2020-04-07,22,0,0,0,0,23,43,48,49,38,0,0,0,0
2020-04-08,22,0,0,0,0,23,43,48,49,38,0,0,0,0
2020-04-09,22,0,0,0,0,23,43,48,49,38,0,0,0,0
2020-04-10,22,0,0,0,0,23,43,48,49,38,0,0,0,0
2020-04-11,24,0,0,0,0,24,43,48,49,38,0,0,0,0
2020-04-12,24,0,0,0,0,24,43,48,49,38,0,0,0,0
2020-04-13,24,0,0,0,0,24,43,48,49,38,0,0,0,0
2020-04-14,24,0,0,0,0,24,43,48,49,38,0,0,0,0
2020-04-15,24,0,0,0,0,25,43,48,49,38,0,0,0,0
2020-04-16,24,0,0,0,0,25,43,48,49,38,0,0,0,0
2020-04-17,24,0,0,0,0,25,43,48,49,37,0,0,0,0
2020-04-18,24,0,0,0,0,25,43,48,49,37,0,0,0,0
2020-04-19,24,0,0,0,0,25,43,48,49,37,0,0,0,0
2020-04-20,24,0,0,0,0,25,43,48,49,37,0,0,0,0
2020-04-21,28,0,0,0,0,25,43,48,49,37,0,0,0,0
2020-04-22,28,0,0,0,0,25,43,48,49,37,0,0,0,0
2020-04-23,33,0,0,0,0,25,43,48,49,37,0,0,0,0
2020-04-24,33,0,0,0,0,25,43,48,49,37,0,0,0,0
2020-04-25,33,0,0,0,0,25,43,48,49,37,0,0,0,0
2020-04-26,33,0,0,0,0,25,43,48,49,37,0,0,0,0
2020-04-27,33,0,0,0,0,34,33,48,49,37,0,0,0,0
2020-04-28,33,0,0,0,0,34,33,48,49,37,0,0,0,0
2020-04-29,33,0,0,0,0,34,33,48,49,37,0,0,0,0
2020-04-30,33,0,0,0,0,35,33,48,49,37,0,0,0,0
2020-05-01,33,0,0,0,0,35,33,48,49,37,0,0,0,0
2020-05-02,33,0,0,0,0,35,33,48,49,37,0,0,0,0
2020-05-03,33,0,0,0,0,35,33,48,49,37,0,0,0,0
2020-05-04,33,0,0,0,0,35,33,48,49,37,0,0,0,0
2020-05-05,33,0,0,0,0,37,31,48,49,36,0,0,0,0
2020-05-06,33,0,0,0,0,37,31,48,49,36,0,0,0,0
2020-05-07,33,0,0,0,0,37,31,48,49,36,0,0,0,0
2020-05-08,33,0,0,0,0,37,31,48,49,36,0,0,0,0
2020-05-09,33,0,0,0,0,37,31,48,49,36,0,0,0,0
2020-05-10,33,0,0,0,0,37,31,48,49,36,0,0,0,0
2020-05-11,33,0,0,0,0,37,31,48,49,36,0,0,0,0
2020-05-12,33,0,0,0,0,37,31,48,49,36,0,0,0,0
2020-05-13,33,0,0,0,0,37,31,48,49,36,0,0,0,0
2020-05-14,33,0,0,0,0,37,31,48,49,36,0,0,0,0
2020-05-15,33,0,0,0,0,37,31,48,49,36,0,0,0,0
2020-05-16,33,0,0,0,0,37,31,48,49,36,0,0,0,0
2020-05-17,33,0,0,0,0,37,31,48,49,36,0,0,0,0
2020-05-18,33,0,48,31,0,37,0,0,49,36,0,0,0,0
2020-05-19,33,0,48,31,0,37,0,0,49,36,0,0,0,0
2020-05-20,33,0,48,31,0,37,0,0,49,36,0,0,0,0
2020-05-21,33,48,0,31,0,37,0,0,49,36,0,0,0,0
2020-05-22,33,48,0,31,0,37,0,0,49,36,0,0,0,0
2020-05-23,33,48,0,31,0,37,0,0,49,36,0,0,0,0
2020-05-24,33,48,0,31,0,37,0,0,49,36,0,0,0,0
2020-05-25,33,48,0,31,0,37,0,0,49,36,0,0,0,0
2020-05-26,33,48,0,31,0,37,0,0,49,36,0,0,0,0
2020-05-27,33,48,0,31,0,37,0,0,49,36,0,0,0,0
2020-05-28,33,48,0,31,0,0,37,49,0,36,0,0,0,0
2020-05-29,33,48,0,31,0,0,37,49,0,36,0,0,0,0
2020-05-30,33,48,0,31,0,0,37,49,0,36,0,0,0,0
2020-05-31,33,0,48,31,0,0,37,49,0,36,0,0,0,0
2020-06-01,33,0,48,31,0,0,37,49,0,36,0,0,0,0
2020-06-02,33,0,48,31,0,0,37,49,0,36,0,0,0,0
2020-06-03,33,0,48,31,0,0,37,49,0,36,0,0,0,0
2020-06-04,33,0,48,31,0,0,37,49,0,36,0,0,0,0
2020-06-05,33,48,0,31,0,37,0,49,0,36,0,0,0,0
2020-06-06,33,48,0,31,0,37,0,49,0,36,0,0,0,0
2020-06-07,33,48,0,31,0,37,0,49,0,36,0,0,0,0
2020-06-08,33,48,0,31,0,37,0,49,0,36,0,0,0,0
2020-06-09,33,48,0,31,0,0,37,0,49,36,0,0,0,0
2020-06-10,33,48,0,31,0,0,37,0,49,36,0,0,0,0
2020-06-11,33,48,0,31,0,0,37,0,49,36,0,0,0,0
2020-06-12,33,48,0,31,0,0,37,0,49,36,0,0,0,0
2020-06-13,33,48,0,31,0,0,37,0,49,36,0,0,0,0
2020-06-14,33,48,0,31,0,0,37,0,49,36,0,0,0,0
2020-06-15,33,0,48,31,0,0,37,0,49,36,0,0,0,0
2020-06-16,33,0,48,31,0,0,37,0,49,36,0,0,0,0
2020-06-17,33,0,0,31,0,37,0,48,49,36,0,0,0,0
2020-06-18,33,0,0,31,0,37,0,48,49,36,0,0,0,0
2020-06-19,33,0,0,31,0,37,0,48,49,36,0,0,0,0
2020-06-20,33,0,0,31,0,0,37,48,49,36,0,0,0,0
2020-06-21,33,0,0,31,0,0,37,48,49,36,0,0,0,0
2020-06-22,33,0,0,31,0,0,37,48,49,36,0,0,0,0
2020-06-23,33,0,0,31,0,0,37,48,49,36,0,0,0,0
2020-06-24,33,0,0,31,0,0,37,48,49,36,0,0,0,0
2020-06-25,33,0,0,31,0,0,37,48,49,36,0,0,0,0
2020-06-26,33,0,0,31,0,0,37,48,49,36,0,0,0,0
2020-06-27,33,0,0,31,0,0,37,48,49,36,0,0,0,0
2020-06-28,33,0,0,31,0,0,37,48,49,36,0,0,0,0
2020-06-29,33,0,0,31,0,0,37,48,49,36,0,0,0,0
2020-06-30,33,0,0,31,0,0,37,48,49,36,0,0,0,0
2020-07-01,33,0,0,31,0,0,37,48,49,36,0,0,0,0
2020-07-02,33,0,0,31,0,0,37,48,49,36,0,0,0,0
2020-07-03,33,0,0,31,0,0,37,48,49,36,0,0,0,0
2020-07-04,33,0,0,31,0,0,37,48,49,36,0,0,0,0
2020-07-05,33,0,0,31,0,0,37,48,49,36,0,0,0,0
2020-07-06,33,0,0,57,0,0,37,48,49,10,0,0,0,0
2020-07-07,33,0,28,57,0,0,37,20,49,10,0,0,0,0
2020-07-08,33,0,72,57,0,0,37,20,5,10,0,0,0,0
2020-07-09,33,0,72,86,0,0,8,20,5,10,0,0,0,0
2020-07-10,33,0,72,86,0,0,8,20,5,10,0,0,0,0
2020-07-11,33,0,72,86,0,0,8,20,5,10,0,0,0,0
2020-07-12,33,0,72,86,0,0,8,20,5,10,0,0,0,0
2020-07-13,33,0,72,78,0,0,0,0,5,0,0,0,0,0
2020-07-14,33,0,72,78,0,0,0,0,5,0,0,0,0,0
2020-07-15,0,0,101,78,0,0,0,0,9,0,0,0,0,0
2020-07-16,0,0,101,78,0,0,0,0,9,0,0,0,0,0
2020-07-17,0,0,101,78,0,0,0,0,9,0,0,0,0,0
2020-07-18,0,0,101,78,0,0,0,0,9,0,0,0,0,0
2020-07-19,0,0,101,78,0,0,0,0,9,0,0,0,0,0
2020-07-20,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-07-21,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-07-22,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-07-23,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-07-24,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-07-25,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-07-26,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-07-27,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-07-28,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-07-29,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-07-30,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-07-31,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-08-01,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-08-02,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-08-03,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-08-04,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-08-05,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-08-06,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-08-07,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-08-08,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-08-09,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-08-10,0,0,101,78,0,0,0,0,0,0,0,0,0,0
2020-08-11,0,0,100,78,0,0,0,0,0,0,0,0,0,0
2020-08-12,0,0,100,78,0,0,0,0,0,0,0,0,0,0
2020-08-13,0,0,100,78,0,0,0,0,0,0,0,0,0,0
2020-08-14,0,0,75,78,0,0,0,0,0,0,0,0,0,0
2020-08-15,0,0,75,78,0,0,0,0,0,0,0,0,0,0
2020-08-16,0,0,75,78,0,0,0,0,0,0,0,0,0,0
2020-08-17,0,0,75,78,0,0,0,0,0,0,0,0,0,0
2020-08-18,0,0,75,77,0,0,0,0,0,0,0,0,0,0
2020-08-19,0,0,75,77,0,0,0,0,0,0,0,0,0,0
2020-08-20,0,0,75,77,0,0,0,0,0,0,0,0,0,0
2020-08-21,0,0,75,77,0,0,0,0,0,0,0,0,0,0
2020-08-22,0,0,75,77,0,0,0,0,0,0,0,0,0,0
2020-08-23,0,0,75,77,0,0,0,0,0,0,0,0,0,0
2020-08-24,0,0,75,77,0,0,0,0,0,0,0,0,0,0
2020-08-25,0,0,75,77,0,0,0,0,0,0,0,0,0,0
2020-08-26,0,0,75,77,0,0,0,0,0,0,0,0,0,0
2020-08-27,0,0,75,77,0,0,0,0,0,0,0,0,0,0
2020-08-28,0,0,75,77,0,0,0,0,0,0,0,0,0,0
2020-08-29,0,0,75,77,0,0,0,0,0,0,0,0,0,0
2020-08-30,0,0,75,77,0,0,0,0,0,0,0,0,0,0
2020-08-31,0,75,0,77,0,0,0,0,0,0,0,0,0,0
2020-09-01,0,0,75,77,0,0,0,0,0,0,0,0,0,0
2020-09-02,0,0,75,77,0,0,0,0,0,0,0,0,0,0
2020-09-03,0,0,75,77,0,0,0,0,0,0,0,0,0,0
2020-09-04,0,0,75,77,0,0,0,0,0,0,0,0,0,0
2020-09-05,0,0,75,76,0,0,0,0,0,0,0,0,0,0
2020-09-06,0,0,75,76,0,0,0,0,0,0,0,0,0,0
2020-09-07,0,0,75,76,0,0,0,0,0,0,0,0,0,0
2020-09-08,0,0,75,0,0,0,0,0,0,76,0,0,0,0
2020-09-09,0,0,75,0,0,0,0,0,0,76,0,0,0,0
2020-09-10,0,0,75,0,0,0,0,0,0,76,0,0,0,0
2020-09-11,0,0,74,0,0,0,0,0,0,76,0,0,0,0
2020-09-12,0,0,74,0,0,0,0,0,0,76,0,0,0,0
2020-09-13,0,0,74,0,0,0,0,0,0,76,0,0,0,0
2020-09-14,74,0,0,0,0,0,0,0,0,76,0,0,0,0
2020-09-15,74,0,0,0,0,0,0,0,0,76,0,0,0,0
2020-09-16,74,0,0,0,0,0,0,0,0,76,0,0,0,0
2020-09-17,73,0,0,0,0,0,0,0,0,76,0,0,0,0
2020-09-18,73,0,0,0,0,0,0,0,0,76,0,0,0,0
2020-09-19,73,0,0,0,0,0,0,0,0,76,0,0,0,0
2020-09-20,73,0,0,0,0,0,0,0,0,76,0,0,0,0
2020-09-21,0,0,73,0,0,0,0,0,0,76,0,0,0,0
2020-09-22,0,0,73,0,0,0,0,0,0,76,0,0,0,0
2020-09-23,0,0,73,0,0,0,0,0,0,76,0,0,0,0
2020-09-24,0,0,73,0,0,0,0,0,0,66,0,0,0,0
2020-09-25,0,0,73,0,0,0,0,0,0,66,0,0,0,0
2020-09-26,0,0,73,0,0,0,0,0,0,66,0,0,0,0
2020-09-27,0,0,73,0,0,0,0,0,0,66,0,0,0,0
2020-09-28,0,0,73,0,0,0,0,0,0,66,0,0,0,0
2020-09-29,0,0,73,0,0,0,0,0,0,66,0,0,0,0
2020-09-30,0,0,73,0,0,0,0,0,0,66,0,0,0,0
2020-10-01,0,0,73,0,0,0,0,0,0,66,0,0,0,0
2020-10-02,0,0,73,0,0,0,0,0,0,66,0,0,0,0
2020-10-03,0,0,73,0,0,0,0,0,0,66,0,0,0,0
2020-10-04,0,0,73,0,0,0,0,0,0,66,0,0,0,0
2020-10-05,0,0,73,0,0,0,0,0,0,66,0,0,0,0
2020-10-06,0,0,73,0,0,0,0,0,0,66,0,0,0,0
2020-10-07,0,0,73,0,0,0,0,0,0,66,0,0,0,0
2020-10-08,0,0,73,0,0,0,0,0,0,66,0,0,0,0
2020-10-09,0,0,73,0,0,0,0,0,0,66,0,0,0,0
2020-10-10,0,0,73,0,0,0,0,0,0,66,0,0,0,0
2020-10-11,0,0,73,0,0,0,0,0,0,66,0,0,0,0
2020-10-12,0,0,51,0,0,0,0,0,0,53,0,0,0,0
2020-10-13,0,0,51,0,0,0,0,0,0,53,0,0,0,0
2020-10-14,0,0,51,0,0,0,0,0,0,53,0,0,0,0
2020-10-15,0,0,51,53,0,0,0,0,0,0,0,0,0,0
2020-10-16,0,51,0,53,0,0,0,0,0,0,0,0,0,0
2020-10-17,0,51,0,53,0,0,0,0,0,0,0,0,0,0
2020-10-18,0,51,0,53,0,0,0,0,0,0,0,0,0,0
2020-10-19,0,51,0,53,0,0,0,0,0,0,0,0,0,0
2020-10-20,0,51,0,53,0,0,0,0,0,0,0,0,0,0
2020-10-21,0,51,0,53,0,0,0,0,0,0,0,0,0,0
2020-10-22,0,51,0,53,0,0,0,0,0,0,0,0,0,0
2020-10-23,0,44,0,40,0,0,0,0,0,0,0,0,0,0
2020-10-24,0,44,0,40,0,0,0,0,0,0,0,0,0,0
2020-10-25,0,44,0,40,0,0,0,0,0,0,0,0,0,0
2020-10-26,0,44,0,40,0,0,0,0,0,0,0,0,0,0
2020-10-27,0,44,0,40,0,0,0,0,0,0,0,0,0,0
2020-10-28,0,44,0,40,0,0,0,0,0,0,0,0,0,0
2020-10-29,0,44,0,40,0,0,0,0,0,0,0,0,0,0
2020-10-30,0,44,0,40,0,0,0,0,0,0,0,0,0,0
2020-10-31,0,44,0,40,0,0,0,0,0,0,0,0,0,0
2020-11-01,0,44,0,40,0,0,0,0,0,0,0,0,0,0
2020-11-02,0,44,0,40,0,0,0,0,0,0,0,0,0,0
2020-11-03,0,44,0,40,0,0,0,0,0,0,0,0,0,0
2020-11-04,0,42,0,32,0,0,0,0,2,8,0,0,0,0
2020-11-05,0,42,0,32,0,0,0,0,2,8,0,0,0,0
2020-11-06,0,42,0,32,0,0,0,0,2,8,0,0,0,0
2020-11-07,0,42,0,32,0,0,0,0,2,8,0,0,0,0
2020-11-08,0,42,0,32,0,0,0,0,2,8,0,0,0,0
2020-11-09,0,42,0,32,0,0,0,0,2,8,0,0,0,0
2020-11-10,0,42,0,32,0,0,0,0,2,8,0,0,0,0
2020-11-11,0,42,0,32,0,0,0,0,2,8,0,0,0,0
2020-11-12,0,42,0,32,0,0,0,0,2,8,0,0,0,0
2020-11-13,0,42,0,32,0,0,0,0,2,8,0,0,0,0
2020-11-14,0,42,0,32,0,0,0,0,2,8,0,0,0,0
2020-11-15,0,42,0,32,0,0,0,0,2,8,0,0,0,0
2020-11-16,0,42,0,32,0,0,0,0,0,0,0,0,0,0
2020-11-17,0,42,0,32,0,0,0,0,0,0,0,0,0,0
2020-11-18,0,33,0,14,0,0,0,0,9,18,0,0,0,0
2020-11-19,0,33,0,14,0,0,0,0,9,18,0,0,0,0
2020-11-20,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-11-21,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-11-22,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-11-23,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-11-24,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-11-25,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-11-26,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-11-27,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-11-28,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-11-29,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-11-30,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-12-01,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-12-02,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-12-03,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-12-04,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-12-05,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-12-06,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-12-07,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-12-08,0,33,0,14,0,0,0,0,0,0,0,0,0,0
2020-12-09,0,0,0,0,0,0,0,0,33,14,0,0,0,0
2020-12-10,0,0,0,0,0,0,0,0,33,14,0,0,0,0
2020-12-11,0,0,0,0,0,0,0,0,33,14,0,0,0,0
2020-12-12,0,0,0,0,0,0,0,0,33,14,0,0,0,0
2020-12-13,0,0,0,0,0,0,0,0,33,14,0,0,0,0
2020-12-14,0,0,0,0,0,0,0,0,18,11,0,0,0,0
2020-12-15,0,0,0,0,0,0,0,0,18,11,0,0,0,0
2020-12-16,0,0,0,0,0,0,0,0,18,11,0,0,0,0
2020-12-17,0,0,0,0,0,0,0,0,18,11,0,0,0,0
2020-12-18,0,0,0,0,0,0,0,0,18,11,0,0,0,0
2020-12-19,0,0,0,0,0,0,0,0,18,11,0,0,0,0
2020-12-20,0,0,0,0,0,0,0,0,18,11,0,0,0,0
2020-12-21,0,0,0,0,0,0,0,0,18,11,0,0,0,0
2020-12-22,0,0,0,0,0,0,0,0,18,11,0,0,0,0
2020-12-23,0,0,0,0,0,11,0,18,0,0,0,0,0,0
2020-12-24,0,0,0,0,0,11,0,18,0,0,0,0,0,0
2020-12-25,0,0,0,0,0,11,0,18,0,0,0,0,0,0
2020-12-26,0,0,0,0,0,11,0,18,0,0,0,0,0,0
2020-12-27,0,0,0,0,0,11,0,18,0,0,0,0,0,0
2020-12-28,0,0,0,0,0,11,0,18,0,0,0,0,0,0
2020-12-29,0,0,0,0,0,11,0,18,0,0,0,0,0,0
2020-12-30,0,0,0,0,0,11,0,18,0,0,0,0,0,0
2020-12-31,0,0,0,0,0,11,0,18,0,0,0,0,0,0
,,,,,,,,,,,,,,
